date,category,sub_category,product,price,quantity,total_sales
2025-07-27,stationary,none,pencil,3696,15,55440
2025-09-24,stationary,none,page-folder,1918,29,55622
2025-08-22,stationary,none,notebook,57495,30,1724850
2025-07-19,stationary,none,pencil,39927,26,1038102
2025-02-20,supermarket,none,cooking oil,35455,9,319095
2025-08-09,supermarket,none,tea,46785,35,1637475
2025-08-06,electronics,none,mobile,16372,27,442044
2025-02-28,supermarket,none,rice,18942,20,378840
2025-08-18,clothes,men,trouser,59787,2,119574
2025-09-17,clothes,women,top,11586,9,104274
2025-12-18,supermarket,none,bread,789,20,15780
2025-02-20,supermarket,none,cooking oil,28957,40,1158280
2025-10-24,stationary,none,pencil,55618,23,1279214
2025-07-03,clothes,men,trouser,54272,35,1899520
2025-01-13,clothes,women,top,7110,13,92430
2025-05-22,supermarket,none,rice,26600,25,665000
2025-04-20,clothes,women,suits,10538,2,21076
2025-08-31,electronics,none,laptop,43517,16,696272
2025-05-19,electronics,none,smartwatch,44971,18,809478
2025-07-06,supermarket,none,cooking oil,21543,23,495489
2025-05-01,clothes,men,shirt,21300,17,362100
2025-03-02,supermarket,none,cooking oil,10883,31,337373
2025-01-02,stationary,none,page-folder,50827,4,203308
2025-10-04,clothes,women,top,52751,2,105502
2025-11-11,clothes,women,top,39877,39,1555203
2025-06-04,stationary,none,pen,13639,18,245502
2025-10-17,supermarket,none,bread,4877,20,97540
2025-07-29,clothes,men,trouser,32866,38,1248908
2025-04-30,supermarket,none,tea,43908,32,1405056
2025-03-19,electronics,none,smartwatch,48013,26,1248338
2025-12-25,stationary,none,notebook,51960,3,155880
2025-09-28,clothes,women,top,47287,25,1182175
2025-06-08,clothes,women,top,17968,12,215616
2025-11-29,electronics,none,headphones,16521,33,545193
2025-02-18,supermarket,none,rice,30915,1,30915
2025-08-12,supermarket,none,bread,32313,26,840138
2025-08-16,supermarket,none,rice,773,36,27828
2025-02-17,electronics,none,headphones,5102,31,158162
2025-01-15,supermarket,none,tea,5150,23,118450
2025-11-06,stationary,none,pen,748,17,12716
2025-06-16,clothes,women,suits,19128,25,478200
2025-07-11,clothes,women,top,40214,2,80428
2025-09-12,clothes,women,top,50758,28,1421224
2025-01-26,stationary,none,notebook,34732,4,138928
2025-06-01,stationary,none,notebook,22435,27,605745
2025-09-02,clothes,men,trouser,21801,10,218010
2025-08-29,electronics,none,mobile,6429,28,180012
2025-02-05,electronics,none,laptop,38294,36,1378584
2025-11-25,electronics,none,laptop,25065,9,225585
2025-10-06,clothes,men,shirt,41541,3,124623
2025-06-29,stationary,none,notebook,26511,21,556731
2025-11-23,electronics,none,mobile,50614,8,404912
2025-06-13,electronics,none,headphones,40887,23,940401
2025-10-27,supermarket,none,tea,53071,34,1804414
2025-02-02,supermarket,none,tea,40983,30,1229490
2025-10-21,clothes,women,top,42363,30,1270890
2025-06-23,supermarket,none,bread,16871,2,33742
2025-09-29,electronics,none,smartwatch,53892,10,538920
2025-01-22,stationary,none,page-folder,12331,9,110979
2025-06-08,electronics,none,smartwatch,48380,1,48380
2025-01-08,electronics,none,smartwatch,16547,31,512957
2025-08-06,stationary,none,pen,17413,8,139304
2025-04-25,supermarket,none,tea,50904,32,1628928
2025-07-08,supermarket,none,tea,41810,11,459910
2025-10-14,stationary,none,page-folder,53432,14,748048
2025-04-19,supermarket,none,rice,43645,32,1396640
2025-11-18,stationary,none,notebook,51078,34,1736652
2025-02-25,stationary,none,pen,47325,20,946500
2025-12-09,supermarket,none,tea,11942,7,83594
2025-12-23,stationary,none,page-folder,46286,28,1296008
2025-11-14,stationary,none,page-folder,30481,10,304810
2025-08-02,electronics,none,mobile,36316,36,1307376
2025-06-23,supermarket,none,bread,13166,28,368648
2025-10-23,stationary,none,page-folder,51085,17,868445
2025-01-16,electronics,none,laptop,22582,30,677460
2025-09-15,electronics,none,smartwatch,2305,16,36880
2025-02-19,supermarket,none,rice,44143,12,529716
2025-05-06,supermarket,none,tea,9284,1,9284
2025-09-03,stationary,none,page-folder,34626,25,865650
2025-06-25,clothes,women,suits,48915,8,391320
2025-01-30,supermarket,none,rice,1698,8,13584
2025-10-19,stationary,none,notebook,30653,32,980896
2025-07-15,electronics,none,headphones,23068,16,369088
2025-11-10,stationary,none,pen,8090,10,80900
2025-09-18,clothes,men,shirt,39955,5,199775
2025-08-03,supermarket,none,rice,43997,16,703952
2025-06-20,electronics,none,laptop,14864,3,44592
2025-01-13,stationary,none,pen,20760,40,830400
2025-05-05,clothes,men,shirt,21005,4,84020
2025-07-14,clothes,men,shirt,731,34,24854
2025-07-09,supermarket,none,cooking oil,36424,5,182120
2025-11-15,supermarket,none,tea,8509,8,68072
2025-01-31,clothes,women,top,8191,14,114674
2025-11-22,clothes,men,trouser,39632,28,1109696
2025-11-09,stationary,none,page-folder,29291,29,849439
2025-07-19,clothes,men,shirt,17776,27,479952
2025-03-26,clothes,women,suits,59320,28,1660960
2025-06-09,electronics,none,laptop,59343,5,296715
2025-10-20,electronics,none,headphones,45885,20,917700
2025-08-22,stationary,none,pen,51369,32,1643808
2025-10-18,stationary,none,page-folder,10507,36,378252
2025-02-14,electronics,none,mobile,12036,37,445332
2025-11-04,clothes,women,suits,47133,8,377064
2025-03-09,electronics,none,mobile,39764,34,1351976
2025-02-08,electronics,none,headphones,14141,24,339384
2025-05-24,stationary,none,pencil,44065,8,352520
2025-06-22,stationary,none,pen,43430,38,1650340
2025-01-22,clothes,women,suits,7387,17,125579
2025-03-16,supermarket,none,rice,11090,7,77630
2025-06-19,stationary,none,notebook,20501,6,123006
2025-12-23,clothes,men,shirt,27664,22,608608
2025-07-06,clothes,women,suits,41533,22,913726
2025-05-21,electronics,none,mobile,33667,39,1313013
2025-07-24,electronics,none,mobile,8671,1,8671
2025-08-15,stationary,none,pen,27702,18,498636
2025-04-15,clothes,women,top,15372,21,322812
2025-02-18,electronics,none,headphones,46416,13,603408
2025-05-27,stationary,none,page-folder,43357,32,1387424
2025-10-20,stationary,none,notebook,10118,4,40472
2025-02-05,supermarket,none,cooking oil,35322,6,211932
2025-03-22,stationary,none,pen,56575,9,509175
2025-08-29,supermarket,none,tea,45256,29,1312424
2025-10-25,supermarket,none,rice,1966,31,60946
2025-10-30,stationary,none,pencil,14057,14,196798
2025-07-04,clothes,men,shirt,38511,37,1424907
2025-12-08,electronics,none,laptop,25351,31,785881
2025-01-17,clothes,men,trouser,38352,35,1342320
2025-11-09,clothes,men,trouser,56903,38,2162314
2025-12-01,clothes,women,top,12136,37,449032
2025-10-13,stationary,none,pencil,19097,27,515619
2025-11-30,stationary,none,pen,22159,21,465339
2025-05-21,clothes,women,suits,27733,18,499194
2025-12-28,clothes,men,shirt,32647,3,97941
2025-10-20,supermarket,none,tea,4156,7,29092
2025-11-10,electronics,none,laptop,53809,16,860944
2025-10-16,supermarket,none,tea,6592,1,6592
2025-06-23,stationary,none,pen,35105,24,842520
2025-06-26,stationary,none,pencil,8606,22,189332
2025-03-07,supermarket,none,bread,14013,32,448416
2025-03-31,electronics,none,laptop,7356,7,51492
2025-01-14,electronics,none,headphones,44511,33,1468863
2025-08-14,supermarket,none,tea,50964,30,1528920
2025-01-16,electronics,none,headphones,47322,29,1372338
2025-11-10,stationary,none,pen,19216,32,614912
2025-08-29,supermarket,none,tea,53713,17,913121
2025-06-30,electronics,none,smartwatch,7459,4,29836
2025-05-10,supermarket,none,cooking oil,32771,18,589878
2025-02-18,electronics,none,mobile,20982,23,482586
2025-10-16,supermarket,none,cooking oil,41967,29,1217043
2025-11-04,clothes,women,suits,23009,14,322126
2025-10-29,clothes,men,trouser,32172,31,997332
2025-05-16,stationary,none,pencil,56221,4,224884
2025-03-11,electronics,none,mobile,27781,35,972335
2025-06-11,stationary,none,pencil,14259,38,541842
2025-12-12,electronics,none,headphones,34565,2,69130
2025-07-18,clothes,women,suits,32287,29,936323
2025-04-23,supermarket,none,bread,5323,34,180982
2025-08-10,stationary,none,pen,10880,19,206720
2025-08-14,supermarket,none,bread,24821,26,645346
2025-07-08,electronics,none,laptop,10525,39,410475
2025-11-08,supermarket,none,cooking oil,57031,34,1939054
2025-02-23,supermarket,none,rice,14404,16,230464
2025-05-26,electronics,none,smartwatch,12627,6,75762
2025-03-30,clothes,women,top,16006,10,160060
2025-10-27,electronics,none,smartwatch,21274,27,574398
2025-04-02,electronics,none,smartwatch,43605,10,436050
2025-06-27,supermarket,none,cooking oil,21406,17,363902
2025-03-31,stationary,none,notebook,17336,15,260040
2025-12-30,stationary,none,pen,29739,2,59478
2025-11-26,supermarket,none,tea,32654,35,1142890
2025-11-13,supermarket,none,rice,36327,7,254289
2025-07-22,stationary,none,notebook,16162,31,501022
2025-09-26,stationary,none,notebook,9372,13,121836
2025-08-06,supermarket,none,rice,54698,16,875168
2025-03-07,supermarket,none,rice,44620,28,1249360
2025-03-31,stationary,none,pen,34072,5,170360
2025-10-31,electronics,none,mobile,52606,9,473454
2025-08-15,electronics,none,mobile,4467,33,147411
2025-08-25,electronics,none,headphones,40035,24,960840
2025-07-24,clothes,men,trouser,41162,21,864402
2025-08-21,stationary,none,page-folder,13991,36,503676
2025-08-06,clothes,men,trouser,48807,36,1757052
2025-08-29,stationary,none,pen,29136,38,1107168
2025-04-07,supermarket,none,rice,56315,14,788410
2025-03-25,clothes,women,top,58584,31,1816104
2025-04-14,electronics,none,mobile,9117,13,118521
2025-04-10,electronics,none,headphones,29109,15,436635
2025-08-14,electronics,none,smartwatch,23746,5,118730
2025-02-04,stationary,none,pen,56347,5,281735
2025-06-06,clothes,men,shirt,56483,7,395381
2025-02-24,stationary,none,pencil,14972,15,224580
2025-03-27,supermarket,none,bread,27097,30,812910
2025-01-21,clothes,men,trouser,47252,18,850536
2025-05-10,electronics,none,headphones,43262,8,346096
2025-02-25,clothes,men,shirt,56409,7,394863
2025-05-27,electronics,none,headphones,18303,11,201333
2025-02-12,supermarket,none,rice,15102,9,135918
2025-08-26,stationary,none,notebook,29773,29,863417
2025-04-09,electronics,none,headphones,399,10,3990
2025-05-19,stationary,none,pencil,47751,29,1384779
2025-01-16,clothes,men,shirt,33588,32,1074816
2025-09-03,supermarket,none,tea,32071,23,737633
2025-02-13,clothes,men,trouser,18877,18,339786
2025-06-26,supermarket,none,bread,42317,21,888657
2025-05-15,stationary,none,pen,20002,17,340034
2025-04-12,supermarket,none,bread,33871,9,304839
2025-07-07,electronics,none,smartwatch,10281,26,267306
2025-03-06,electronics,none,smartwatch,11753,15,176295
2025-06-10,stationary,none,pen,11527,40,461080
2025-09-05,clothes,men,shirt,531,17,9027
2025-06-27,stationary,none,notebook,10076,10,100760
2025-08-21,stationary,none,page-folder,21697,36,781092
2025-12-10,supermarket,none,cooking oil,32612,29,945748
2025-06-11,clothes,women,top,20405,22,448910
2025-08-16,clothes,men,trouser,58212,19,1106028
2025-10-04,clothes,women,suits,2080,11,22880
2025-09-03,supermarket,none,cooking oil,52823,3,158469
2025-08-01,stationary,none,page-folder,38856,5,194280
2025-03-18,stationary,none,page-folder,34337,2,68674
2025-04-30,clothes,women,suits,36148,4,144592
2025-10-08,supermarket,none,bread,44336,1,44336
2025-07-28,stationary,none,pen,500,4,2000
2025-05-04,clothes,men,trouser,51023,6,306138
2025-09-25,clothes,men,shirt,42370,21,889770
2025-05-04,clothes,men,trouser,55930,16,894880
2025-09-04,stationary,none,notebook,47562,26,1236612
2025-08-10,stationary,none,notebook,36067,28,1009876
2025-12-31,stationary,none,notebook,15909,37,588633
2025-01-24,clothes,women,top,10008,38,380304
2025-03-04,stationary,none,page-folder,42246,33,1394118
2025-02-28,clothes,men,trouser,44644,4,178576
2025-08-02,supermarket,none,tea,7707,34,262038
2025-03-23,supermarket,none,cooking oil,21105,25,527625
2025-01-03,clothes,women,suits,14424,14,201936
2025-10-03,supermarket,none,bread,4294,8,34352
2025-08-12,stationary,none,page-folder,35255,12,423060
2025-09-17,electronics,none,mobile,1957,26,50882
2025-05-14,stationary,none,pencil,30418,1,30418
2025-11-01,supermarket,none,bread,4483,38,170354
2025-09-30,stationary,none,notebook,34009,1,34009
2025-04-05,supermarket,none,bread,58161,16,930576
2025-09-05,clothes,women,top,29684,36,1068624
2026-01-01,clothes,men,shirt,5014,1,5014
2025-02-03,electronics,none,headphones,51768,39,2018952
2025-10-26,stationary,none,pen,11341,30,340230
2025-05-29,clothes,women,top,4919,3,14757
2025-07-24,supermarket,none,rice,47984,3,143952
2025-11-11,supermarket,none,tea,13153,10,131530
2025-09-05,electronics,none,headphones,54455,19,1034645
2025-10-19,clothes,women,suits,6885,11,75735
2025-09-29,clothes,women,top,51527,8,412216
2025-05-29,electronics,none,smartwatch,48512,31,1503872
2025-02-19,clothes,women,suits,24372,23,560556
2025-09-26,stationary,none,pen,7653,2,15306
2025-07-15,clothes,women,top,3951,31,122481
2025-12-20,stationary,none,pencil,22802,10,228020
2025-06-01,supermarket,none,rice,519,21,10899
2025-08-23,stationary,none,pen,29320,24,703680
2025-09-14,stationary,none,pencil,8016,29,232464
2025-09-18,clothes,men,trouser,26504,38,1007152
2025-10-01,stationary,none,page-folder,1772,34,60248
2025-12-15,stationary,none,page-folder,5969,21,125349
2025-11-23,clothes,women,top,31057,9,279513
2025-08-06,supermarket,none,tea,58160,7,407120
2025-06-10,supermarket,none,bread,53986,16,863776
2025-01-20,supermarket,none,bread,8302,10,83020
2025-07-05,supermarket,none,cooking oil,50416,26,1310816
2025-12-30,clothes,women,top,38543,5,192715
2025-02-04,electronics,none,laptop,45428,7,317996
2025-12-13,stationary,none,pen,33215,6,199290
2025-07-14,clothes,women,top,33090,18,595620
2025-07-01,clothes,men,trouser,4828,26,125528
2025-12-16,electronics,none,laptop,15615,29,452835
2025-01-02,electronics,none,smartwatch,33166,12,397992
2025-12-18,stationary,none,notebook,24409,23,561407
2025-04-21,stationary,none,pencil,57379,20,1147580
2025-07-19,electronics,none,laptop,57383,13,745979
2025-12-27,clothes,men,shirt,30324,15,454860
2025-05-04,supermarket,none,bread,46852,40,1874080
2025-05-01,stationary,none,page-folder,24985,16,399760
2025-08-19,electronics,none,headphones,37566,7,262962
2025-05-10,clothes,women,suits,45622,6,273732
2025-03-01,supermarket,none,tea,34364,33,1134012
2025-06-11,electronics,none,mobile,5626,40,225040
2025-06-18,supermarket,none,cooking oil,58893,38,2237934
2025-05-08,stationary,none,page-folder,13863,25,346575
2025-01-14,clothes,women,top,15449,32,494368
2025-06-24,clothes,men,trouser,30359,2,60718
2025-11-11,supermarket,none,bread,36835,12,442020
2025-01-05,clothes,men,shirt,17900,10,179000
2025-04-28,supermarket,none,cooking oil,57544,15,863160
2025-08-02,supermarket,none,tea,19845,15,297675
2025-07-02,stationary,none,pencil,49373,39,1925547
2025-04-15,supermarket,none,rice,6760,36,243360
2025-09-11,clothes,men,shirt,7282,14,101948
2025-11-30,stationary,none,pencil,55772,3,167316
2025-01-24,supermarket,none,cooking oil,6739,29,195431
2025-01-02,clothes,women,suits,33764,39,1316796
2025-04-29,electronics,none,smartwatch,42521,16,680336
2026-01-01,electronics,none,smartwatch,20531,40,821240
2025-02-20,stationary,none,pen,46571,14,651994
2025-06-18,clothes,women,top,13605,19,258495
2025-12-30,stationary,none,pen,51772,29,1501388
2025-04-08,electronics,none,headphones,8070,13,104910
2025-12-28,clothes,men,shirt,48729,3,146187
2025-11-16,stationary,none,pen,34798,7,243586
2025-07-08,electronics,none,mobile,41488,19,788272
2025-01-03,stationary,none,pencil,26599,11,292589
2025-11-30,clothes,men,trouser,17432,36,627552
2025-02-16,supermarket,none,cooking oil,50438,34,1714892
2025-02-17,electronics,none,headphones,42870,13,557310
2025-02-24,stationary,none,notebook,48447,36,1744092
2025-05-25,clothes,women,top,28744,33,948552
2025-06-21,electronics,none,mobile,53417,16,854672
2025-05-02,stationary,none,pen,6583,26,171158
2025-09-12,stationary,none,notebook,29668,34,1008712
2025-04-09,supermarket,none,rice,52249,23,1201727
2025-06-27,clothes,men,shirt,19695,13,256035
2025-10-09,supermarket,none,bread,42429,21,891009
2025-02-01,clothes,men,shirt,54251,26,1410526
2025-12-15,clothes,women,suits,3578,28,100184
2025-11-05,stationary,none,page-folder,33931,15,508965
2025-04-26,electronics,none,mobile,2304,23,52992
2025-08-15,clothes,women,suits,46233,8,369864
2025-04-13,supermarket,none,rice,35830,11,394130
2025-09-26,stationary,none,notebook,33677,26,875602
2025-01-10,electronics,none,smartwatch,29742,13,386646
2025-07-12,stationary,none,pencil,39021,15,585315
2025-09-05,supermarket,none,cooking oil,27073,20,541460
2025-09-02,stationary,none,notebook,28310,3,84930
2025-09-05,stationary,none,pen,4724,12,56688
2025-12-01,supermarket,none,bread,59911,3,179733
2025-01-17,supermarket,none,rice,55634,21,1168314
2025-04-08,clothes,women,top,38327,12,459924
2025-12-20,stationary,none,pen,6110,10,61100
2025-12-09,stationary,none,page-folder,39355,24,944520
